Point	Sta	Fre	Ps(TE)	Phase(TE)	Ps(TM)	Phase(TM)	Level
20	85.5	-0.400007833	0.684788891	39.879036	19.708941	68.578461	-3946998
20	85.5	-0.500038148	0.685327654	35.340076	17.075342	65.826469	-3946998
20	85.5	-0.599980382	0.700339345	30.389744	15.213975	62.326439	-3946998
20	85.5	-0.700057122	0.736348416	24.968187	13.950727	58.48774	-3946998
20	85.5	-0.799970733	0.795073448	19.415041	12.921638	55.38607	-3946998
20	85.5	-0.89997427	0.876577232	14.283851	12.83632	50.70158	-3946998
20	85.5	-1	0.982210975	10.07031	12.718422	47.382828	-3946998
20	85.5	-1.100015443	1.104525145	7.2236104	12.816959	44.524033	-3946998
20	85.5	-1.19997062	1.228745219	6.1653609	13.140986	42.02951	-3946998
20	85.5	-1.299988938	1.353597054	6.4748645	14.227377	38.94701	-3946998
20	85.5	-1.400007801	1.466451536	8.080699	14.437106	38.013412	-3946998
20	85.5	-1.500038134	1.566176554	10.406919	16.069767	35.549854	-3946998
20	85.5	-1.599980382	1.654567385	13.156068	17.533569	33.996819	-3946998
20	85.5	-1.700057078	1.728466238	16.148907	19.235176	32.702286	-3946998
20	85.5	-1.799970733	1.787228309	19.183411	20.258696	32.421268	-3946998
20	85.5	-1.89997427	1.839798804	21.947901	19.240051	34.286762	-3946998
20	85.5	-2.000000009	1.879160548	24.762892	20.65106	33.995026	-3946998
21	90	3	2.221094594	81.922768	981.07379	23.709364	-3947036
21	90	2.899984557	2.142351949	81.497139	1109.3695	24.892622	-3947036
21	90	2.800029359	2.061413119	80.95443	1264.8613	26.451263	-3947036
21	90	2.700011071	1.980356775	80.306938	1444.5563	28.66048	-3947036
21	90	2.599992188	1.900293019	79.562897	1635.5126	31.675909	-3947036
21	90	2.499961879	1.821888805	78.725494	1814.1555	35.515781	-3947036
21	90	2.400019635	1.74555514	77.802979	1950.8188	40.058964	-3947036
21	90	2.2999429	1.671448333	76.801575	2017.4761	45.090675	-3947036
21	90	2.200029267	1.599889521	75.734055	1998.5621	50.310493	-3947036
21	90	2.10002573	1.530901714	74.605751	1896.7897	55.431553	-3947036
21	90	2	1.464636965	73.423531	1732.4093	60.214561	-3947036
21	90	1.899984563	1.401289954	72.188904	1532.5923	64.493591	-3947036
21	90	1.800029345	1.340919496	70.917946	1322.1348	68.166901	-3947036
21	90	1.700011054	1.283551758	69.605713	1119.8948	71.246147	-3947036
21	90	1.599992188	1.229493957	68.251961	936.50372	73.775375	-3947036
21	90	1.499961879	1.178660315	66.880768	776.15497	75.778427	-3947036
21	90	1.400019652	1.131118521	65.498459	639.75635	77.36747	-3947036
21	90	1.299942922	1.086992265	64.110718	525.22131	78.517616	-3947036
21	90	1.200029267	1.046311223	62.714081	430.58295	79.395996	-3947036
21	90	1.10002573	1.008841053	61.330578	352.67822	79.983917	-3947036
21	90	1	0.974627468	59.974007	288.98724	80.255241	-3947036
21	90	0.899984552	0.943539031	58.641376	237.04845	80.429138	-3947036
21	90	0.800029352	0.915624001	57.311317	194.87302	80.350243	-3947036
21	90	0.700011071	0.890392473	56.053558	160.57318	80.140915	-3947036
21	90	0.599992167	0.868716693	54.753624	132.80295	79.668961	-3947036
21	90	0.499961852	0.850220614	53.568371	110.23949	79.195557	-3947036
21	90	0.400019652	0.834954824	52.529583	92.113754	78.370239	-3947036
21	90	0.2999429	0.821550019	51.694935	77.12661	77.930695	-3947036
21	90	0.200029267	0.807483742	51.008259	64.870567	77.29068	-3947036
21	90	0.100025696	0.789100001	50.38504	54.765888	76.204369	-3947036
21	90	0	0.7653631	49.564457	46.101097	75.357841	-3947036
21	90	-0.100015427	0.737783017	48.172527	38.594677	74.868263	-3947036
21	90	-0.199970655	0.709659684	45.967831	32.543106	73.429008	-3947036
21	90	-0.29998892	0.684381577	42.871326	27.625336	71.496231	-3947036
21	90	-0.400007833	0.669346638	38.700645	23.562809	69.597298	-3947036
21	90	-0.500038148	0.669489708	33.567787	20.396526	67.212524	-3947036
21	90	-0.599980382	0.687759789	27.802752	17.990929	64.431114	-3947036
21	90	-0.700057122	0.734000937	21.469526	16.3822	60.831039	-3947036
21	90	-0.799970733	0.811137348	15.245211	15.053752	57.903793	-3947036
21	90	-0.89997427	0.915986054	10.044457	14.413628	54.227859	-3947036
21	90	-1	1.042791897	6.4726672	14.090081	50.865303	-3947036
21	90	-1.100015443	1.178807453	4.7020054	14.208978	47.469501	-3947036
21	90	-1.19997062	1.308351312	4.7932558	13.844246	45.983402	-3947036
21	90	-1.299988938	1.432192893	6.1081672	14.969372	42.256962	-3947036
21	90	-1.400007801	1.540254712	8.4848185	14.467418	42.174183	-3947036
21	90	-1.500038134	1.63365605	11.353333	16.811653	38.064037	-3947036
21	90	-1.599980382	1.715151375	14.463135	17.434481	37.179882	-3947036
21	90	-1.700057078	1.7820352	17.676868	17.386581	37.477001	-3947036
21	90	-1.799970733	1.834447937	20.833239	20.409363	34.615993	-3947036
21	90	-1.89997427	1.880876978	23.640936	18.072567	37.894688	-3947036
21	90	-2.000000009	1.914538075	26.445854	19.071478	37.663403	-3947036
22	94.5	3	2.319514125	81.140892	738.7467	19.262354	-3946602
22	94.5	2.899984557	2.242471608	80.805077	838.67096	20.888252	-3946602
22	94.5	2.800029359	2.163084144	80.352715	948.73895	22.459188	-3946602
22	94.5	2.700011071	2.083359623	79.7957	1071.9399	24.085604	-3946602
22	94.5	2.599992188	2.004347044	79.141304	1209.5723	25.916992	-3946602
22	94.5	2.499961879	1.92679616	78.390739	1358.7535	28.102837	-3946602
22	94.5	2.400019635	1.8511285	77.553406	1510.6984	30.729143	-3946602
22	94.5	2.2999429	1.777493788	76.637009	1651.7759	33.795227	-3946602
22	94.5	2.200029267	1.70622079	75.6558	1766.4058	37.198414	-3946602
22	94.5	2.10002573	1.637363866	74.615662	1843.0994	40.810112	-3946602
22	94.5	2	1.571005602	73.523994	1876.2521	44.508099	-3946602
22	94.5	1.899984563	1.507284507	72.383217	1866.476	48.228455	-3946602
22	94.5	1.800029345	1.446331434	71.203445	1815.8802	51.915737	-3946602
22	94.5	1.700011054	1.38805562	69.98204	1728.7565	55.577396	-3946602
22	94.5	1.599992188	1.332901656	68.71109	1609.6328	59.185036	-3946602
22	94.5	1.499961879	1.280627465	67.41716	1464.937	62.672787	-3946602
22	94.5	1.400019652	1.231457994	66.101158	1303.5839	65.975166	-3946602
22	94.5	1.299942922	1.185544648	64.767105	1135.4298	68.988525	-3946602
22	94.5	1.200029267	1.142908994	63.410343	971.23755	71.657112	-3946602
22	94.5	1.10002573	1.103432121	62.05114	818.35437	73.91613	-3946602
22	94.5	1	1.067114544	60.706684	682.25165	75.756706	-3946602
22	94.5	0.899984552	1.034019978	59.368771	564.45911	77.186592	-3946602
22	94.5	0.800029352	1.004134372	58.023819	464.93704	78.238312	-3946602
22	94.5	0.700011071	0.976944867	56.739994	382.00479	78.994537	-3946602
22	94.5	0.599992167	0.953483859	55.403057	313.79761	79.432999	-3946602
22	94.5	0.499961852	0.933371466	54.172714	258.00201	79.581055	-3946602
22	94.5	0.400019652	0.91664016	53.085667	212.70985	79.506424	-3946602
22	94.5	0.2999429	0.901906291	52.206097	175.73787	79.373146	-3946602
22	94.5	0.200029267	0.886537643	51.481617	145.57674	79.152885	-3946602
22	94.5	0.100025696	0.866729515	50.818268	121.01726	78.464836	-3946602
22	94.5	0	0.841246189	49.940254	100.48718	77.989952	-3946602
22	94.5	-0.100015427	0.811801658	48.455715	83.422279	77.45092	-3946602
22	94.5	-0.199970655	0.781756896	46.112431	69.462692	76.50415	-3946602
22	94.5	-0.29998892	0.754646092	42.809544	58.133793	75.078148	-3946602
22	94.5	-0.400007833	0.73807347	38.320412	48.974976	73.318939	-3946602
22	94.5	-0.500038148	0.73886214	32.701214	41.504002	71.549461	-3946602
22	94.5	-0.599980382	0.762949624	26.362217	35.642437	69.329109	-3946602
22	94.5	-0.700057122	0.821630929	19.683441	31.124189	66.672905	-3946602
22	94.5	-0.799970733	0.914231099	13.680991	27.700085	63.735828	-3946602
22	94.5	-0.89997427	1.030902813	9.2895832	24.878016	61.220844	-3946602
22	94.5	-1	1.161109985	6.8184528	23.417303	57.339146	-3946602
22	94.5	-1.100015443	1.292607685	6.0640016	21.999708	54.607582	-3946602
22	94.5	-1.19997062	1.413112206	6.8982806	21.410709	51.380798	-3946602
22	94.5	-1.299988938	1.525769785	8.6722383	20.688295	49.247375	-3946602
22	94.5	-1.400007801	1.622612769	11.272403	21.428902	45.638634	-3946602
22	94.5	-1.500038134	1.705618592	14.197924	21.916981	43.206436	-3946602
22	94.5	-1.599980382	1.777855149	17.258966	21.611961	42.302391	-3946602
22	94.5	-1.700057078	1.836606524	20.361044	22.399731	40.550434	-3946602
22	94.5	-1.799970733	1.882090602	23.377132	24.91263	37.620136	-3946602
22	94.5	-1.89997427	1.922109039	26.023026	25.372307	37.078568	-3946602
22	94.5	-2.000000009	1.950321822	28.658577	26.908417	35.939453	-3946602
23	99	3	2.492582725	79.304512	279.50745	11.903933	-3944872
23	99	2.899984557	2.418401085	79.113693	331.30664	13.95053	-3944872
23	99	2.800029359	2.341915879	78.770378	386.65936	16.02294	-3944872
23	99	2.700011071	2.265210611	78.30024	444.80795	18.029337	-3944872
23	99	2.599992188	2.189206849	77.722313	505.66748	19.891464	-3944872
23	99	2.499961879	2.114796904	77.043739	570.48749	21.579411	-3944872
23	99	2.400019635	2.042471435	76.282265	641.75177	23.141314	-3944872
23	99	2.2999429	1.972293063	75.461739	722.60468	24.717016	-3944872
23	99	2.200029267	1.904433687	74.610863	814.62781	26.491621	-3944872
23	99	2.10002573	1.838805584	73.742699	917.1814	28.65686	-3944872
23	99	2	1.77514803	72.864754	1025.4287	31.349504	-3944872
23	99	1.899984563	1.713379183	71.972466	1130.4738	34.635593	-3944872
23	99	1.800029345	1.653536955	71.064537	1219.673	38.497471	-3944872
23	99	1.700011054	1.595464277	70.126358	1279.1444	42.857109	-3944872
23	99	1.599992188	1.539460731	69.1409	1296.7714	47.563396	-3944872
23	99	1.499961879	1.485425637	68.117599	1266.5155	52.415543	-3944872
23	99	1.400019652	1.433649638	67.050117	1191.4083	57.192986	-3944872
23	99	1.299942922	1.384395856	65.933517	1081.6063	61.68911	-3944872
23	99	1.200029267	1.337792532	64.759697	952.58972	65.736778	-3944872
23	99	1.10002573	1.293879113	63.542465	818.54187	69.237572	-3944872
23	99	1	1.252869553	62.297741	690.71014	72.188667	-3944872
23	99	0.899984552	1.214963872	61.016144	575.29114	74.574539	-3944872
23	99	0.800029352	1.180186827	59.68755	475.01538	76.435532	-3944872
23	99	0.700011071	1.148381657	58.387104	390.03052	77.855461	-3944872
23	99	0.599992167	1.120656176	57.016201	319.42642	78.904831	-3944872
23	99	0.499961852	1.096436791	55.74691	261.39856	79.575485	-3944872
23	99	0.400019652	1.075442025	54.617844	214.11777	79.981201	-3944872
23	99	0.2999429	1.055962745	53.672424	175.62721	80.152145	-3944872
23	99	0.200029267	1.035835304	52.823215	144.3909	80.137466	-3944872
23	99	0.100025696	1.011627359	51.964592	118.88187	79.927948	-3944872
23	99	0	0.982250585	50.832127	97.937614	79.593849	-3944872
23	99	-0.100015427	0.949593121	49.033928	80.758522	79.062675	-3944872
23	99	-0.199970655	0.91713903	46.284004	66.663261	78.393661	-3944872
23	99	-0.29998892	0.889759404	42.431423	55.201626	77.360008	-3944872
23	99	-0.400007833	0.877878414	37.279934	45.923389	76.036003	-3944872
23	99	-0.500038148	0.890962895	31.127506	38.39695	74.582382	-3944872
23	99	-0.599980382	0.934007153	24.823662	32.413563	72.723648	-3944872
23	99	-0.700057122	1.010721662	19.0734	27.64959	70.606163	-3944872
23	99	-0.799970733	1.111497715	14.670109	24.000717	67.950203	-3944872
23	99	-0.89997427	1.223090973	11.991502	21.139936	65.201942	-3944872
23	99	-1	1.337334067	10.899218	19.029753	62.099503	-3944872
23	99	-1.100015443	1.447895287	10.994947	17.25959	59.545876	-3944872
23	99	-1.19997062	1.547164382	12.189088	16.296391	56.001007	-3944872
23	99	-1.299988938	1.639679498	13.969652	15.273165	53.682331	-3944872
23	99	-1.400007801	1.718975119	16.349659	15.434704	49.396107	-3944872
23	99	-1.500038134	1.787473928	18.931519	15.105379	47.089043	-3944872
23	99	-1.599980382	1.847527673	21.596724	14.782758	45.381699	-3944872
23	99	-1.700057078	1.89643048	24.292374	15.405884	42.463089	-3944872
23	99	-1.799970733	1.933585459	26.928463	16.251053	39.860947	-3944872
23	99	-1.89997427	1.96657255	29.216471	16.995564	37.974232	-3944872
23	99	-2.000000009	1.988535012	31.525738	17.973377	36.236824	-3944872
24	103.5	3	2.794805043	73.952469	277.86041	8.4123592	-3944683
24	103.5	2.899984557	2.730328411	74.843834	339.57614	10.153667	-3944683
24	103.5	2.800029359	2.660148471	75.524353	409.52551	12.176925	-3944683
24	103.5	2.700011071	2.586747728	75.97731	485.52646	14.40009	-3944683
24	103.5	2.599992188	2.511509934	76.195793	564.52069	16.672977	-3944683
24	103.5	2.499961879	2.436047774	76.180168	644.35492	18.814445	-3944683
24	103.5	2.400019635	2.361702967	75.953308	725.58838	20.673658	-3944683
24	103.5	2.2999429	2.28902936	75.56234	812.8952	22.216047	-3944683
24	103.5	2.200029267	2.218482279	75.065201	913.33875	23.561726	-3944683
24	103.5	2.10002573	2.150074108	74.50605	1034.3916	24.982767	-3944683
24	103.5	2	2.083435894	73.913437	1179.251	26.802612	-3944683
24	103.5	1.899984563	2.018333481	73.294334	1343.5333	29.292168	-3944683
24	103.5	1.800029345	1.95475332	72.650986	1512.8864	32.592827	-3944683
24	103.5	1.700011054	1.89252373	71.970482	1663.7354	36.697472	-3944683
24	103.5	1.599992188	1.831711794	71.239838	1767.8899	41.449333	-3944683
24	103.5	1.499961879	1.772359823	70.466141	1801.9994	46.58559	-3944683
24	103.5	1.400019652	1.714651639	69.638222	1758.2864	51.796833	-3944683
24	103.5	1.299942922	1.658621576	68.74942	1644.4514	56.792557	-3944683
24	103.5	1.200029267	1.604657994	67.778587	1482.6434	61.329342	-3944683
24	103.5	1.10002573	1.552730643	66.737381	1297.788	65.279228	-3944683
24	103.5	1	1.503282152	65.63414	1111.0841	68.591576	-3944683
24	103.5	0.899984552	1.456522381	64.455734	936.35931	71.265121	-3944683
24	103.5	0.800029352	1.41271841	63.180164	780.80853	73.317154	-3944683
24	103.5	0.700011071	1.371941301	61.896866	646.87891	74.808464	-3944683
24	103.5	0.599992167	1.335648928	60.537354	534.4245	75.837593	-3944683
24	103.5	0.499961852	1.302186696	59.308853	441.38409	76.43885	-3944683
24	103.5	0.400019652	1.270344638	58.21637	365.22189	76.659546	-3944683
24	103.5	0.2999429	1.237782886	57.197628	303.03391	76.532196	-3944683
24	103.5	0.200029267	1.202667093	56.029819	252.38837	76.169571	-3944683
24	103.5	0.100025696	1.163768039	54.483906	210.89238	75.58712	-3944683
24	103.5	0	1.122909474	52.25668	176.92947	74.673706	-3944683
24	103.5	-0.100015427	1.085430051	49.014656	149.07759	73.547134	-3944683
24	103.5	-0.199970655	1.058509193	44.658543	126.3606	72.138206	-3944683
24	103.5	-0.29998892	1.04981349	39.411671	107.99361	70.402168	-3944683
24	103.5	-0.400007833	1.068085517	33.636021	93.193428	68.419014	-3944683
24	103.5	-0.500038148	1.114594539	28.073986	81.418365	66.179314	-3944683
24	103.5	-0.599980382	1.182702498	23.544235	72.319023	63.593983	-3944683
24	103.5	-0.700057122	1.267221259	20.215454	65.492027	60.69347	-3944683
24	103.5	-0.799970733	1.358694788	18.141842	60.43885	57.725967	-3944683
24	103.5	-0.89997427	1.448908676	17.253544	57.102188	54.575981	-3944683
24	103.5	-1	1.535504607	17.289726	54.94054	51.581383	-3944683
24	103.5	-1.100015443	1.617874166	17.903458	53.366077	49.052788	-3944683
24	103.5	-1.19997062	1.690643155	19.144194	53.944923	45.978146	-3944683
24	103.5	-1.299988938	1.759553418	20.655323	54.199867	43.805035	-3944683
24	103.5	-1.400007801	1.818922127	22.575651	56.662178	41.162533	-3944683
24	103.5	-1.500038134	1.871179166	24.60346	58.428753	39.424374	-3944683
24	103.5	-1.599980382	1.917803238	26.689898	61.060871	37.810452	-3944683
24	103.5	-1.700057078	1.956036099	28.821108	64.61248	36.299282	-3944683
24	103.5	-1.799970733	1.984318055	30.947901	69.367989	34.816124	-3944683
24	103.5	-1.89997427	2.010036968	32.769779	72.686058	34.09087	-3944683
24	103.5	-2.000000009	2.025559526	34.667747	77.964066	33.119854	-3944683
25	108	3	3.039367911	64.045662	257.60117	8.5748043	-3944577
25	108	2.899984557	3.001085074	65.670898	314.32605	10.103122	-3944577
25	108	2.800029359	2.953578023	67.229439	380.10602	11.894079	-3944577
25	108	2.700011071	2.89929241	68.619507	454.04926	13.939734	-3944577
25	108	2.599992188	2.839695115	69.781891	533.83905	16.176357	-3944577
25	108	2.499961879	2.776671044	70.687469	616.43524	18.485722	-3944577
25	108	2.400019635	2.712046961	71.333565	699.39453	20.716707	-3944577
25	108	2.2999429	2.646601143	71.748299	782.99377	22.752609	-3944577
25	108	2.200029267	2.581098704	71.96608	870.23511	24.560247	-3944577
25	108	2.10002573	2.5159328	72.020676	966.5694	26.246408	-3944577
25	108	2	2.451402798	71.939575	1076.514	28.0208	-3944577
25	108	1.899984563	2.387576479	71.742752	1200.7633	30.138569	-3944577
25	108	1.800029345	2.324688732	71.444458	1333.1412	32.81839	-3944577
25	108	1.700011054	2.262706892	71.042809	1459.1638	36.178028	-3944577
25	108	1.599992188	2.20182015	70.529861	1557.3197	40.182842	-3944577
25	108	1.499961879	2.142372538	69.921272	1605.3933	44.64806	-3944577
25	108	1.400019652	2.084515472	69.220062	1591.2733	49.29314	-3944577
25	108	1.299942922	2.028435942	68.431625	1515.4016	53.818024	-3944577
25	108	1.200029267	1.974538376	67.548149	1392.5424	57.95311	-3944577
25	108	1.10002573	1.922564454	66.59285	1242.8875	61.545322	-3944577
25	108	1	1.872798687	65.568924	1085.011	64.494873	-3944577
25	108	0.899984552	1.825473225	64.450279	932.75787	66.789398	-3944577
25	108	0.800029352	1.781029734	63.210957	794.10608	68.423264	-3944577
25	108	0.700011071	1.739452719	61.942791	672.69025	69.426842	-3944577
25	108	0.599992167	1.702709274	60.568745	569.48322	69.906387	-3944577
25	108	0.499961852	1.668497523	59.310047	483.30484	69.890457	-3944577
25	108	0.400019652	1.636494506	58.119991	412.34631	69.422997	-3944577
25	108	0.2999429	1.604947161	56.937237	354.26633	68.530449	-3944577
25	108	0.200029267	1.57336485	55.577923	306.87683	67.34214	-3944577
25	108	0.100025696	1.541424967	53.918041	268.11774	65.892662	-3944577
25	108	0	1.511878564	51.81675	237.03078	64.023933	-3944577
25	108	-0.100015427	1.488346578	49.168362	211.91269	61.980003	-3944577
25	108	-0.199970655	1.474665861	46.042316	192.36731	59.628677	-3944577
25	108	-0.29998892	1.473108801	42.712929	177.16798	57.179565	-3944577
25	108	-0.400007833	1.486296486	39.340069	166.30838	54.502949	-3944577
25	108	-0.500038148	1.512987456	36.21627	158.78314	51.823025	-3944577
25	108	-0.599980382	1.548476416	33.702847	154.65938	49.08791	-3944577
25	108	-0.700057122	1.592298032	31.714111	154.06253	46.286709	-3944577
25	108	-0.799970733	1.640779815	30.264572	155.13458	43.841953	-3944577
25	108	-0.89997427	1.689472883	29.402803	159.76517	41.393612	-3944577
25	108	-1	1.737809602	29.025026	166.48703	39.239681	-3944577
25	108	-1.100015443	1.786654859	28.92886	174.15546	37.520248	-3944577
25	108	-1.19997062	1.830401503	29.279551	186.37924	35.748486	-3944577
25	108	-1.299988938	1.874718522	29.801035	197.96111	34.534782	-3944577
25	108	-1.400007801	1.913745922	30.708992	214.10457	33.282421	-3944577
25	108	-1.500038134	1.94952591	31.752514	229.95387	32.434605	-3944577
25	108	-1.599980382	1.982884228	32.920471	248.42599	31.695162	-3944577
25	108	-1.700057078	2.010329813	34.215343	269.52686	31.051003	-3944577
25	108	-1.799970733	2.030244734	35.616299	292.46561	30.537003	-3944577
25	108	-1.89997427	2.048958881	36.800568	313.11551	30.359333	-3944577
25	108	-2.000000009	2.058341245	38.152599	339.78922	30.02911	-3944577
26	112.5	3	3.055707063	55.819916	294.75888	12.944748	-3945163
26	112.5	2.899984557	3.038176621	56.673885	348.6282	14.724226	-3945163
26	112.5	2.800029359	3.01391332	57.525257	407.9939	16.607944	-3945163
26	112.5	2.700011071	2.985241678	58.298813	472.16028	18.582941	-3945163
26	112.5	2.599992188	2.953223435	58.973045	539.8938	20.625505	-3945163
26	112.5	2.499961879	2.919170697	59.539692	609.68237	22.704098	-3945163
26	112.5	2.400019635	2.884078941	60.007915	679.90802	24.775982	-3945163
26	112.5	2.2999429	2.848093605	60.394592	749.66779	26.807728	-3945163
26	112.5	2.200029267	2.811535938	60.705338	818.54883	28.777199	-3945163
26	112.5	2.10002573	2.774478118	60.95327	887.10236	30.712452	-3945163
26	112.5	2	2.737151184	61.149864	955.66968	32.675125	-3945163
26	112.5	1.899984563	2.699494107	61.306156	1023.5286	34.752953	-3945163
26	112.5	1.800029345	2.661912004	61.422215	1088.1737	37.039089	-3945163
26	112.5	1.700011054	2.624190348	61.506424	1144.782	39.619392	-3945163
26	112.5	1.599992188	2.5864329	61.552547	1185.5629	42.530712	-3945163
26	112.5	1.499961879	2.548513239	61.581703	1201.1259	45.717167	-3945163
26	112.5	1.400019652	2.510583867	61.591896	1185.1918	49.035236	-3945163
26	112.5	1.299942922	2.472595862	61.581982	1136.5112	52.283871	-3945163
26	112.5	1.200029267	2.434604476	61.53297	1061.073	55.24773	-3945163
26	112.5	1.10002573	2.396373518	61.461193	968.63483	57.788208	-3945163
26	112.5	1	2.357660031	61.353333	869.22028	59.780598	-3945163
26	112.5	0.899984552	2.319369264	61.164619	771.30408	61.207565	-3945163
26	112.5	0.800029352	2.280886819	60.873745	680.28894	62.041752	-3945163
26	112.5	0.700011071	2.242910124	60.544697	599.2066	62.290462	-3945163
26	112.5	0.599992167	2.206904689	60.055069	529.22327	62.073227	-3945163
26	112.5	0.499961852	2.170847383	59.590454	470.28253	61.385502	-3945163
26	112.5	0.400019652	2.136456804	59.065037	421.63681	60.295288	-3945163
26	112.5	0.2999429	2.102902258	58.477814	382.20248	58.828632	-3945163
26	112.5	0.200029267	2.070505618	57.762051	350.5827	57.121861	-3945163
26	112.5	0.100025696	2.038392704	56.932434	325.43323	55.254116	-3945163
26	112.5	0	2.00808007	55.963688	307.29874	53.052326	-3945163
26	112.5	-0.100015427	1.979818891	54.799114	293.92407	50.850899	-3945163
26	112.5	-0.199970655	1.955211078	53.426315	286.01077	48.521793	-3945163
26	112.5	-0.29998892	1.933906372	51.961815	282.20139	46.263172	-3945163
26	112.5	-0.400007833	1.91804196	50.335861	283.50009	43.956284	-3945163
26	112.5	-0.500038148	1.907875415	48.614464	288.82886	41.764107	-3945163
26	112.5	-0.599980382	1.9019177	47.016674	298.18762	39.70705	-3945163
26	112.5	-0.700057122	1.901981731	45.420906	312.22586	37.763042	-3945163
26	112.5	-0.799970733	1.907668502	43.883461	328.83051	36.123394	-3945163
26	112.5	-0.89997427	1.916633599	42.542442	350.798	34.602703	-3945163
26	112.5	-1	1.928779629	41.408535	377.87329	33.252693	-3945163
26	112.5	-1.100015443	1.945760252	40.381489	407.66003	32.2005	-3945163
26	112.5	-1.19997062	1.962086526	39.696552	443.20343	31.278635	-3945163
26	112.5	-1.299988938	1.982992093	39.139702	480.45081	30.638435	-3945163
26	112.5	-1.400007801	2.002440639	38.976475	524.08478	30.07206	-3945163
26	112.5	-1.500038134	2.022148774	38.989105	572.02173	29.639069	-3945163
26	112.5	-1.599980382	2.042655316	39.197163	623.11072	29.352674	-3945163
26	112.5	-1.700057078	2.059299429	39.622612	681.81494	29.073816	-3945163
26	112.5	-1.799970733	2.071445248	40.262726	742.61328	28.922279	-3945163
26	112.5	-1.89997427	2.083340016	40.782238	805.1955	28.886599	-3945163
26	112.5	-2.000000009	2.087058305	41.567944	877.0368	28.801182	-3945163
27	117	3	2.938601073	52.799587	1000.0526	22.11195	-3946981
27	117	2.899984557	2.928759079	52.49625	1118.322	24.091154	-3946981
27	117	2.800029359	2.917941617	52.290585	1236.4011	26.041945	-3946981
27	117	2.700011071	2.906670558	52.209145	1352.7144	27.949167	-3946981
27	117	2.599992188	2.894556354	52.263317	1465.8225	29.80909	-3946981
27	117	2.499961879	2.881426732	52.433155	1574.4907	31.636421	-3946981
27	117	2.400019635	2.867187758	52.686954	1676.4701	33.449051	-3946981
27	117	2.2999429	2.851418592	52.999176	1769.2274	35.270565	-3946981
27	117	2.200029267	2.834042067	53.338894	1848.9724	37.09758	-3946981
27	117	2.10002573	2.815430555	53.67141	1912.4324	38.920166	-3946981
27	117	2	2.795520133	53.992355	1957.5314	40.710896	-3946981
27	117	1.899984563	2.774602094	54.288143	1983.5944	42.443027	-3946981
27	117	1.800029345	2.753022074	54.554958	1991.6871	44.108589	-3946981
27	117	1.700011054	2.730962519	54.793365	1983.6173	45.704498	-3946981
27	117	1.599992188	2.708662669	55.002823	1960.3832	47.268082	-3946981
27	117	1.499961879	2.685968927	55.210979	1920.7882	48.810169	-3946981
27	117	1.400019652	2.663040824	55.427074	1863.4867	50.319	-3946981
27	117	1.299942922	2.639950359	55.653702	1787.5034	51.751663	-3946981
27	117	1.200029267	2.616439866	55.884804	1695.5538	53.012978	-3946981
27	117	1.10002573	2.592103332	56.150719	1592.0374	54.062748	-3946981
27	117	1	2.56668865	56.442211	1483.6964	54.794559	-3946981
27	117	0.899984552	2.540855753	56.723095	1376.6643	55.206272	-3946981
27	117	0.800029352	2.513618884	56.972286	1275.1741	55.282051	-3946981
27	117	0.700011071	2.48513145	57.249786	1183.204	54.990219	-3946981
27	117	0.599992167	2.456783969	57.400871	1101.1812	54.452576	-3946981
27	117	0.499961852	2.426298698	57.595425	1031.2217	53.602386	-3946981
27	117	0.400019652	2.395961641	57.71994	973.04224	52.499184	-3946981
27	117	0.2999429	2.365203316	57.778614	925.9494	51.186478	-3946981
27	117	0.200029267	2.334270464	57.724304	890.74597	49.670055	-3946981
27	117	0.100025696	2.302431069	57.585484	864.10767	48.112495	-3946981
27	117	0	2.270617961	57.352558	850.11334	46.352638	-3946981
27	117	-0.100015427	2.238711921	56.971516	845.29675	44.60099	-3946981
27	117	-0.199970655	2.208376933	56.400421	850.80109	42.834064	-3946981
27	117	-0.29998892	2.178613023	55.735901	865.68207	41.125145	-3946981
27	117	-0.400007833	2.151100516	54.869232	891.85516	39.435612	-3946981
27	117	-0.500038148	2.126834252	53.820007	927.90405	37.842411	-3946981
27	117	-0.599980382	2.104840958	52.761955	975.68103	36.327927	-3946981
27	117	-0.700057122	2.086819299	51.560963	1034.1613	34.947441	-3946981
27	117	-0.799970733	2.073649591	50.251179	1102.4609	33.743351	-3946981
27	117	-0.89997427	2.064027825	48.967239	1180.9629	32.719097	-3946981
27	117	-1	2.057636136	47.747116	1273.8274	31.816549	-3946981
27	117	-1.100015443	2.056933575	46.510555	1384.2324	31.011992	-3946981
27	117	-1.19997062	2.057260865	45.507759	1503.2157	30.417515	-3946981
27	117	-1.299988938	2.063314478	44.553516	1634.8203	29.962183	-3946981
27	117	-1.400007801	2.069506187	43.937798	1778.8507	29.629139	-3946981
27	117	-1.500038134	2.078280382	43.464123	1944.6544	29.317448	-3946981
27	117	-1.599980382	2.089143864	43.181545	2118.6638	29.141451	-3946981
27	117	-1.700057078	2.097511702	43.133698	2313.6824	28.979704	-3946981
27	117	-1.799970733	2.103835899	43.335526	2515.9377	28.914141	-3946981
27	117	-1.89997427	2.110305542	43.459541	2733.5403	28.88825	-3946981
27	117	-2.000000009	2.109647381	43.897869	2973.6372	28.851427	-3946981
